amount,transaction_freq_24h,account_age_days,is_weekend,risk_score,is_fraud
219.67,8,735,1,0.8999999999999999,1
1610.53,5,83,0,0.9,1
591.36,1,571,1,0.3,0
1444.85,3,667,0,0.9,1
476.28,4,596,0,0.0,0
397.01,2,349,0,0.0,0
143.45,4,881,1,0.3,0
370.37,1,322,0,0.0,0
370.79,3,559,1,0.3,0
93.27,3,347,0,0.0,0
213.38,6,933,0,0.0,0
264.89,1,493,1,0.3,0
553.39,4,423,1,0.3,0
580.53,5,315,0,0.0,0
204.64,4,587,1,0.3,0
584.91,1,852,1,0.3,0
305.06,4,683,1,0.3,0
20.76,3,196,1,0.3,0
225.4,0,22,0,0.7,1
1076.61,5,156,0,0.9,1
68.09,4,976,0,0.0,0
409.64,0,115,0,0.0,0
1786.2,1,195,1,1.2,1
171.05,1,449,0,0.0,0
366.77,1,204,1,0.3,0
99.34,0,124,1,0.3,0
1862.76,3,205,0,0.9,1
336.72,2,28,1,1.0,1
383.45,3,564,1,0.3,0
1417.83,1,323,0,0.9,1
709.15,1,316,1,0.3,1
152.47,4,1073,0,0.0,0
191.58,3,1003,1,0.3,0
600.35,0,12,0,0.7,1
196.07,1,993,0,0.0,0
44.05,2,70,1,0.3,0
347.01,5,643,1,0.3,0
83.29,1,638,1,0.3,0
1842.48,0,677,0,0.9,1
436.76,2,545,0,0.0,0
148.03,3,730,0,0.0,0
181.99,6,115,0,0.0,0
55.32,4,493,0,0.0,0
121.89,2,979,1,0.3,0
1011.22,2,614,1,0.3,0
3409.67,5,738,1,1.2,1
756.71,1,73,1,0.3,0
333.8,4,542,0,0.0,0
237.61,2,109,0,0.0,0
140.62,6,595,1,0.3,0
2870.81,7,375,1,1.8,1
303.03,6,872,1,0.3,0
3035.75,5,860,0,0.9,1
1474.54,4,108,0,0.9,1
64.19,4,408,0,0.0,0
188.04,3,1021,0,0.0,0
187.46,5,17,1,1.0,1
337.9,5,124,0,0.0,0
344.56,1,1023,0,0.0,0
7323.36,4,502,0,0.9,1
124.63,0,677,0,0.0,0
460.15,2,271,0,0.0,0
677.96,1,456,1,0.3,0
365.41,2,728,1,0.3,1
408.61,6,340,1,0.3,0
128.74,2,919,1,0.3,0
407.11,4,1013,0,0.0,0
610.32,0,675,1,0.3,0
507.85,4,288,1,0.3,0
647.28,4,246,1,0.3,0
1502.96,2,26,0,1.6,1
934.07,1,853,1,0.3,0
393.03,3,982,0,0.0,0
113.39,4,1032,1,0.3,0
200.85,1,1070,0,0.0,0
293.82,4,177,1,0.3,0
471.03,5,765,1,0.3,0
226.84,3,278,1,0.3,0
143.57,5,191,0,0.0,0
111.54,5,580,0,0.0,0
70.2,3,740,0,0.0,0
289.35,6,810,1,0.3,0
84.18,0,538,1,0.3,0
134.57,4,139,1,0.3,0
246.83,3,75,1,0.3,0
96.22,7,56,0,1.2999999999999998,1
535.04,1,840,0,0.0,0
767.25,4,621,1,0.3,0
211.27,2,375,1,0.3,0
236.41,2,873,0,0.0,0
626.42,2,390,1,0.3,0
179.22,1,326,0,0.0,0
167.31,3,884,1,0.3,0
1210.86,0,638,1,1.2,1
886.05,3,741,1,0.3,0
667.9,6,879,0,0.0,0
923.55,6,343,1,0.3,0
50.67,4,32,1,1.0,1
1417.17,3,727,0,0.9,1
541.66,5,368,0,0.0,0
1005.63,1,1062,0,0.0,0
539.02,5,332,0,0.0,0
384.33,4,873,0,0.0,0
277.9,1,792,1,0.3,0
528.33,3,775,1,0.3,0
267.96,2,729,1,0.3,0
871.71,2,82,1,0.3,0
74.9,3,905,0,0.0,0
212.94,4,295,0,0.0,0
2828.24,4,601,0,0.9,1
195.68,3,282,1,0.3,0
288.27,8,250,0,0.6,0
151.41,3,416,1,0.3,0
512.05,3,474,0,0.0,0
175.27,3,994,1,0.3,0
303.98,4,434,0,0.0,0
855.3,1,1036,1,0.3,0
181.97,3,731,0,0.0,0
805.28,4,697,0,0.0,0
832.82,0,1044,1,0.3,0
1051.05,2,1087,0,0.9,1
421.21,2,501,0,0.0,0
9356.66,3,435,1,1.2,1
1050.6,3,699,1,1.2,1
506.47,5,224,1,0.3,0
152.42,3,195,0,0.0,0
332.13,3,343,0,0.0,0
1523.72,4,629,1,1.2,1
2022.56,2,1092,1,1.2,1
1605.06,0,797,0,0.9,1
802.54,1,337,1,0.3,0
104.26,4,836,0,0.0,0
595.71,2,565,1,0.3,0
105.76,2,1066,0,0.0,0
82.69,3,672,0,0.0,0
464.86,8,1081,1,0.8999999999999999,1
617.57,1,851,1,0.3,0
903.22,1,564,1,0.3,0
601.68,2,857,0,0.0,0
622.77,3,942,1,0.3,0
136.72,5,228,1,0.3,0
329.51,4,807,0,0.0,0
81.08,2,1085,1,0.3,1
49.36,9,574,1,0.8999999999999999,1
767.57,1,497,0,0.0,0
172.34,8,33,0,1.2999999999999998,1
875.75,4,809,1,0.3,0
1108.69,4,1069,1,1.2,1
197.01,4,674,0,0.0,0
660.43,4,1056,0,0.0,0
188.94,5,149,0,0.0,0
57.78,4,567,1,0.3,0
414.01,2,849,0,0.0,0
228.54,4,377,1,0.3,0
235.68,3,916,0,0.0,0
2638.4,4,123,0,0.9,1
79.58,4,943,0,0.0,0
536.71,5,61,0,0.0,0
135.34,2,101,0,0.0,0
907.64,4,879,1,0.3,0
493.25,2,1060,1,0.3,0
534.82,8,448,1,0.8999999999999999,1
142.27,2,241,0,0.0,0
170.2,3,616,1,0.3,0
925.04,2,312,1,0.3,0
2150.34,4,330,1,1.2,1
591.64,4,3,1,1.0,1
149.18,2,672,0,0.0,0
513.64,1,174,0,0.0,0
4146.65,2,831,1,1.2,1
405.45,4,228,0,0.0,0
1578.81,4,977,0,0.9,1
174.56,3,749,1,0.3,0
350.9,3,543,1,0.3,0
680.04,1,462,0,0.0,0
544.52,3,329,0,0.0,0
170.07,6,77,1,0.3,0
162.89,2,85,0,0.0,0
983.26,3,622,0,0.0,0
1204.88,5,935,1,1.2,1
1660.26,2,759,0,0.9,1
2222.78,7,934,0,1.5,1
418.72,5,809,0,0.0,0
268.11,5,387,0,0.0,0
1413.15,3,1023,0,0.9,1
746.69,5,227,1,0.3,0
137.02,5,300,0,0.0,0
130.18,1,737,1,0.3,0
598.55,3,41,1,1.0,1
306.53,0,828,1,0.3,0
356.44,2,332,0,0.0,0
1069.68,2,790,1,1.2,1
781.82,3,810,0,0.0,0
1383.62,2,78,1,1.2,1
53.04,0,360,0,0.0,0
471.53,3,1077,0,0.0,0
733.09,2,1019,1,0.3,0
79.52,4,596,0,0.0,0
190.13,3,467,0,0.0,0
157.92,2,666,0,0.0,0
374.01,5,799,0,0.0,0
1863.92,3,50,0,1.6,1
2766.05,6,347,1,1.2,1
162.11,2,13,0,0.7,1
619.64,1,554,1,0.3,0
639.95,7,139,0,0.6,0
539.27,7,982,0,0.6,0
545.42,2,428,0,0.0,0
495.88,2,968,1,0.3,0
1978.62,1,1034,0,0.9,1
1102.19,3,298,0,0.9,1
126.78,1,797,0,0.0,0
811.03,0,53,0,0.7,1
893.33,0,1094,0,0.0,0
501.47,1,827,0,0.0,0
1134.57,4,744,1,1.2,1
441.71,5,635,1,0.3,0
447.22,7,110,1,0.8999999999999999,1
413.16,2,287,1,0.3,0
48.63,3,760,1,0.3,0
337.71,3,234,1,0.3,0
187.6,4,702,1,0.3,0
111.74,2,910,1,0.3,0
1535.49,2,970,0,0.9,1
605.95,4,73,1,0.3,1
355.23,4,596,1,0.3,0
208.05,4,144,1,0.3,0
492.14,3,269,0,0.0,0
986.36,3,964,1,0.3,0
160.07,2,802,0,0.0,0
364.22,4,739,1,0.3,0
871.88,2,825,1,0.3,0
52.8,2,130,1,0.3,0
345.51,3,563,1,0.3,0
238.24,0,252,0,0.0,0
320.14,3,104,0,0.0,0
221.62,5,1001,1,0.3,0
419.98,2,453,0,0.0,0
2505.42,5,222,0,0.9,1
264.72,3,919,1,0.3,0
489.95,3,773,1,0.3,0
2690.09,3,333,1,1.2,1
211.15,3,895,1,0.3,0
2246.8,5,801,0,0.9,1
367.94,4,293,0,0.0,0
2174.34,4,278,0,0.9,1
774.94,4,188,1,0.3,0
497.55,3,360,0,0.0,0
342.73,3,315,0,0.0,1
196.08,3,369,0,0.0,0
394.8,0,219,1,0.3,0
897.8,1,149,0,0.0,0
361.22,3,778,0,0.0,0
266.66,5,385,0,0.0,0
284.8,6,111,1,0.3,0
987.39,6,792,1,0.3,0
1246.07,4,252,0,0.9,1
187.81,1,440,1,0.3,0
187.54,1,921,0,0.0,0
534.83,2,328,0,0.0,0
1686.01,7,202,0,1.5,1
1151.22,5,767,0,0.9,1
104.66,2,88,1,0.3,0
281.04,1,564,1,0.3,0
144.31,2,896,0,0.0,0
280.08,3,477,1,0.3,0
1820.73,2,173,0,0.9,1
88.23,3,871,1,0.3,0
72.51,1,797,1,0.3,0
159.82,4,418,1,0.3,0
487.8,4,166,0,0.0,0
680.85,3,596,1,0.3,0
566.82,4,852,0,0.0,0
1185.92,2,35,0,1.6,1
62.77,3,535,0,0.0,0
1201.01,0,372,0,0.9,1
267.87,2,396,0,0.0,0
760.58,0,260,0,0.0,0
97.43,5,712,0,0.0,0
367.8,2,970,1,0.3,0
463.52,1,104,1,0.3,0
1162.51,4,24,0,1.6,1
74.99,3,431,0,0.0,0
377.41,2,766,1,0.3,0
123.64,2,85,0,0.0,0
606.73,0,828,0,0.0,0
796.16,2,792,1,0.3,0
1325.78,3,364,1,1.2,1
214.34,5,362,0,0.0,0
925.02,6,282,1,0.3,0
1427.22,3,778,0,0.9,1
70.76,1,181,1,0.3,0
675.15,2,366,0,0.0,0
954.41,4,304,0,0.0,0
282.55,3,410,0,0.0,0
109.05,3,1000,0,0.0,0
939.68,2,28,0,0.7,1
110.29,8,48,0,1.2999999999999998,1
306.2,2,448,0,0.0,0
351.59,5,500,1,0.3,0
748.54,1,1089,1,0.3,0
195.58,3,290,0,0.0,0
184.56,6,613,0,0.0,0
404.03,3,762,1,0.3,0
1001.22,5,764,0,0.0,0
3604.85,2,366,1,1.2,1
81.05,1,931,1,0.3,0
501.66,0,379,0,0.0,0
123.48,1,474,1,0.3,0
1013.73,2,64,0,0.0,0
143.17,3,1091,0,0.0,0
186.41,3,997,0,0.0,0
203.02,1,269,1,0.3,0
339.13,2,571,1,0.3,0
505.62,3,916,1,0.3,0
593.65,4,76,0,0.0,0
363.88,6,738,1,0.3,0
96.8,6,823,1,0.3,0
757.76,2,703,1,0.3,0
347.1,1,854,0,0.0,0
1169.49,3,246,1,1.2,1
180.34,4,505,0,0.0,0
73.72,5,694,1,0.3,0
353.74,4,1072,1,0.3,0
1337.47,7,65,0,1.5,1
429.89,4,248,0,0.0,0
299.74,1,358,1,0.3,0
153.28,3,924,1,0.3,0
2122.5,1,837,0,0.9,1
130.71,3,926,0,0.0,0
177.18,2,706,1,0.3,0
647.18,0,571,1,0.3,0
57.2,0,439,0,0.0,0
1309.21,5,591,1,1.2,1
683.19,3,112,0,0.0,0
899.48,1,123,0,0.0,0
639.51,4,78,1,0.3,0
311.52,1,146,1,0.3,0
126.4,4,361,0,0.0,0
318.15,6,463,1,0.3,0
138.01,4,1083,1,0.3,0
595.11,4,1005,0,0.0,0
820.05,4,844,1,0.3,0
1602.62,3,235,1,1.2,1
530.78,2,578,1,0.3,0
922.57,7,520,0,0.6,0
271.9,3,685,1,0.3,0
226.85,3,71,1,0.3,0
587.72,3,68,0,0.0,0
248.67,0,328,1,0.3,0
479.03,3,89,1,0.3,0
126.65,4,407,0,0.0,0
151.56,2,426,1,0.3,0
690.9,0,1054,1,0.3,0
888.27,3,739,0,0.0,0
136.58,4,212,1,0.3,0
715.66,2,644,1,0.3,0
214.83,3,111,0,0.0,0
372.07,3,1065,1,0.3,0
1509.49,4,59,0,1.6,1
820.63,3,247,1,0.3,0
811.15,0,572,0,0.0,0
2468.52,1,751,1,1.2,0
181.04,2,569,1,0.3,0
136.55,3,1027,1,0.3,0
177.77,3,215,0,0.0,0
283.75,5,1094,1,0.3,0
34.74,1,271,0,0.0,0
297.42,3,801,0,0.0,0
212.3,4,349,0,0.0,0
801.39,2,748,1,0.3,0
520.61,4,11,0,0.7,1
200.72,1,788,0,0.0,0
660.2,3,894,0,0.0,0
754.34,2,373,1,0.3,0
169.7,7,846,0,0.6,0
223.53,3,583,0,0.0,1
39.54,5,351,0,0.0,0
122.97,3,638,0,0.0,0
174.18,3,629,0,0.0,0
394.16,2,375,1,0.3,0
142.2,0,360,1,0.3,0
219.01,5,489,1,0.3,0
107.47,3,30,1,1.0,0
434.28,3,630,0,0.0,0
560.2,2,646,1,0.3,0
547.27,8,590,1,0.8999999999999999,1
370.53,1,790,0,0.0,0
78.38,2,541,1,0.3,0
196.89,2,366,1,0.3,0
243.54,1,880,0,0.0,0
244.52,2,265,0,0.0,0
394.48,4,11,0,0.7,1
1522.53,1,290,1,1.2,1
824.42,3,784,1,0.3,0
136.33,1,382,1,0.3,0
721.25,3,184,1,0.3,0
694.29,1,512,0,0.0,0
163.45,3,210,1,0.3,0
855.3,1,826,0,0.0,0
311.75,5,113,0,0.0,0
89.36,3,218,1,0.3,0
576.97,6,856,1,0.3,0
454.66,5,773,1,0.3,0
291.46,2,269,1,0.3,1
352.53,5,1056,1,0.3,0
178.31,1,71,0,0.0,0
673.65,2,198,1,0.3,0
350.42,5,250,1,0.3,0
432.26,1,556,1,0.3,0
523.08,5,560,0,0.0,0
115.35,0,396,1,0.3,0
149.65,3,257,1,0.3,0
40.15,3,657,0,0.0,1
643.76,4,441,0,0.0,0
108.89,5,964,1,0.3,0
417.86,4,83,0,0.0,0
530.37,3,970,1,0.3,0
668.43,1,896,1,0.3,0
109.79,7,485,0,0.6,0
342.89,4,766,0,0.0,0
1944.7,4,829,1,1.2,1
2032.25,9,968,0,1.5,1
982.31,1,560,0,0.0,1
512.9,6,89,0,0.0,0
133.95,5,845,1,0.3,0
750.85,5,169,0,0.0,0
312.49,2,968,1,0.3,0
641.05,4,898,1,0.3,0
194.37,7,779,0,0.6,0
307.86,3,382,0,0.0,0
431.27,2,67,1,0.3,0
468.18,5,471,1,0.3,0
599.63,2,269,0,0.0,0
205.08,4,1065,0,0.0,0
95.52,1,860,0,0.0,0
1858.21,3,205,1,1.2,1
4410.92,3,22,0,1.6,1
572.5,5,1007,1,0.3,0
97.38,4,567,0,0.0,0
168.91,2,794,0,0.0,0
608.93,2,668,0,0.0,0
1399.26,2,342,1,1.2,1
108.82,3,898,1,0.3,0
323.19,5,241,0,0.0,0
445.2,3,883,0,0.0,0
868.84,3,1060,0,0.0,0
259.56,2,81,1,0.3,0
76.61,7,857,1,0.8999999999999999,1
681.15,4,744,0,0.0,0
1127.07,1,839,1,1.2,1
336.97,4,865,0,0.0,0
548.85,2,1024,1,0.3,0
227.71,2,116,0,0.0,0
157.09,2,330,0,0.0,0
1021.48,6,532,0,0.9,1
539.2,4,971,0,0.0,0
597.62,2,711,1,0.3,0
1643.69,3,664,1,1.2,1
127.45,1,375,1,0.3,0
210.73,4,136,1,0.3,0
428.6,2,406,0,0.0,0
208.15,1,523,0,0.0,0
800.89,5,113,0,0.0,0
303.44,3,176,1,0.3,0
135.65,1,848,0,0.0,0
390.86,3,269,1,0.3,0
433.95,1,260,1,0.3,0
931.94,4,113,1,0.3,0
542.25,3,476,0,0.0,0
580.41,1,49,0,0.7,1
504.15,2,565,0,0.0,0
303.19,2,80,0,0.0,0
178.82,1,96,1,0.3,0
488.54,2,1068,1,0.3,0
262.29,4,472,1,0.3,0
1983.08,2,321,0,0.9,1
1400.76,1,167,0,0.9,1
689.13,1,492,0,0.0,0
534.35,3,255,1,0.3,0
335.17,2,245,1,0.3,0
103.7,4,390,1,0.3,0
294.83,1,146,0,0.0,0
405.04,3,536,0,0.0,0
460.38,4,448,1,0.3,0
585.3,3,476,1,0.3,0
919.58,5,856,0,0.0,0
183.17,3,79,0,0.0,0
184.84,7,295,0,0.6,0
1561.56,2,384,0,0.9,1
791.21,8,420,1,0.8999999999999999,1
247.6,9,43,0,1.2999999999999998,1
328.78,2,278,1,0.3,0
330.26,1,275,1,0.3,0
377.72,3,1000,0,0.0,0
587.14,4,94,0,0.0,0
4617.36,3,545,0,0.9,1
442.46,3,184,1,0.3,0
709.94,1,1067,0,0.0,0
67.77,5,550,0,0.0,0
225.36,3,356,1,0.3,0
1250.63,2,1015,1,1.2,1
547.25,3,706,0,0.0,0
4.54,2,214,1,0.3,0
718.1,2,780,0,0.0,0
2491.77,4,800,0,0.9,1
49.73,3,556,0,0.0,0
1672.33,2,48,1,1.9000000000000001,1
22.89,4,809,0,0.0,0
935.04,5,368,1,0.3,0
362.83,2,116,1,0.3,0
34.9,3,440,1,0.3,0
571.76,4,541,0,0.0,0
1156.81,1,119,1,1.2,1
526.62,3,239,0,0.0,0
656.82,1,697,1,0.3,0
242.48,6,734,1,0.3,0
56.89,2,160,1,0.3,0
731.03,4,267,1,0.3,0
2105.56,4,876,1,1.2,1
1132.48,4,98,1,1.2,1
50.13,2,648,1,0.3,0
80.45,2,457,1,0.3,0
157.06,0,811,0,0.0,0
74.41,6,40,1,1.0,1
382.52,3,180,1,0.3,0
542.4,3,899,1,0.3,0
87.56,4,347,0,0.0,0
796.09,1,413,1,0.3,0
667.6,5,772,0,0.0,0
211.54,2,515,0,0.0,0
307.99,1,496,1,0.3,0
52.08,1,64,0,0.0,0
262.52,2,692,0,0.0,0
368.7,2,152,0,0.0,0
433.26,4,453,1,0.3,0
534.57,2,384,1,0.3,0
467.23,2,736,0,0.0,0
280.97,9,741,0,0.6,0
487.25,4,702,1,0.3,0
996.87,2,675,0,0.0,0
332.65,2,328,0,0.0,0
502.79,3,381,1,0.3,0
303.81,5,965,0,0.0,0
191.68,6,777,1,0.3,0
617.37,0,802,1,0.3,0
210.05,1,952,0,0.0,0
538.47,1,75,1,0.3,0
376.47,1,2,0,0.7,1
270.06,3,42,1,1.0,1
263.6,3,547,0,0.0,0
220.18,4,784,1,0.3,0
70.58,2,1040,0,0.0,0
536.72,4,692,1,0.3,0
461.34,4,803,1,0.3,0
855.99,3,1012,0,0.0,0
215.11,3,187,1,0.3,0
2435.65,6,739,0,0.9,1
250.35,3,729,1,0.3,0
152.55,5,228,0,0.0,0
135.49,4,512,1,0.3,0
64.63,4,46,0,0.7,1
1694.62,3,526,0,0.9,1
1441.81,1,583,1,1.2,1
667.36,4,413,0,0.0,1
149.38,2,543,0,0.0,0
2239.15,2,694,1,1.2,1
257.46,1,1026,0,0.0,0
279.66,3,433,1,0.3,0
1540.47,3,775,0,0.9,1
707.33,1,480,0,0.0,0
3306.64,3,985,1,1.2,1
469.33,3,616,0,0.0,0
246.05,1,828,1,0.3,0
198.5,2,318,1,0.3,0
57.72,2,723,1,0.3,0
276.99,2,278,0,0.0,0
1149.61,0,617,0,0.9,1
666.09,0,212,0,0.0,0
373.49,1,635,0,0.0,0
135.32,3,196,0,0.0,0
459.19,3,556,0,0.0,0
1007.67,1,530,1,0.3,0
563.01,1,918,0,0.0,0
432.39,3,115,0,0.0,0
164.95,3,257,1,0.3,0
871.11,4,777,1,0.3,0
15.97,5,1002,1,0.3,0
536.7,5,884,1,0.3,0
4783.4,5,613,0,0.9,1
80.98,3,293,0,0.0,0
287.5,2,479,0,0.0,0
363.1,1,938,0,0.0,0
230.44,1,231,0,0.0,0
1031.7,6,1078,0,0.9,1
587.01,6,303,1,0.3,0
426.19,2,529,0,0.0,0
812.29,0,640,1,0.3,0
372.16,4,323,1,0.3,0
8799.49,4,166,0,0.9,1
425.78,3,340,0,0.0,0
444.91,1,4,0,0.7,1
66.16,3,698,0,0.0,0
212.54,3,284,0,0.0,0
1152.82,3,485,0,0.9,1
96.27,4,333,1,0.3,0
42.31,2,220,0,0.0,0
378.0,4,1030,0,0.0,0
1441.34,4,374,1,1.2,1
381.83,5,637,0,0.0,0
261.51,6,372,1,0.3,0
57.06,5,444,1,0.3,0
575.27,2,272,1,0.3,0
709.0,2,1076,0,0.0,0
61.61,1,660,1,0.3,0
1138.1,2,402,0,0.9,1
787.04,4,607,1,0.3,0
1135.58,5,1049,0,0.9,1
655.97,3,680,1,0.3,0
703.64,3,1030,0,0.0,0
616.04,7,727,1,0.8999999999999999,1
872.23,5,755,1,0.3,0
59.37,1,409,0,0.0,1
81.58,4,575,0,0.0,0
175.31,1,662,0,0.0,0
321.43,3,899,1,0.3,0
539.54,5,812,1,0.3,0
506.37,2,355,1,0.3,0
1118.44,1,470,1,1.2,1
1154.1,5,403,0,0.9,1
152.96,2,1078,0,0.0,0
464.59,3,227,0,0.0,0
156.77,5,636,1,0.3,0
303.18,2,280,1,0.3,0
504.91,5,144,1,0.3,0
12.11,5,150,1,0.3,0
4079.91,2,23,1,1.9000000000000001,1
644.83,3,931,1,0.3,0
201.72,3,913,1,0.3,0
2514.82,2,2,1,1.9000000000000001,1
258.57,2,293,1,0.3,0
417.84,1,465,1,0.3,0
224.86,1,169,1,0.3,0
1909.46,4,399,1,1.2,1
329.51,6,1012,1,0.3,0
424.99,5,425,1,0.3,0
1219.71,3,557,1,1.2,1
657.03,4,924,1,0.3,0
346.62,1,3,0,0.7,1
1110.96,3,899,1,1.2,1
4633.5,9,498,0,1.5,1
502.7,2,726,1,0.3,0
411.31,4,1049,0,0.0,0
434.07,5,754,0,0.0,0
1356.98,1,330,0,0.9,1
201.02,2,880,1,0.3,0
277.07,6,262,0,0.0,0
78.66,5,422,0,0.0,0
112.02,5,708,0,0.0,0
218.06,5,493,1,0.3,0
346.07,3,933,1,0.3,0
2146.66,4,268,0,0.9,1
625.52,3,701,1,0.3,0
147.01,4,261,0,0.0,0
176.73,5,648,0,0.0,0
1447.12,4,1023,0,0.9,1
1129.12,2,1064,0,0.9,1
376.43,3,833,1,0.3,0
235.11,2,695,1,0.3,0
1127.23,2,496,1,1.2,1
135.54,1,344,1,0.3,0
541.65,2,43,0,0.7,1
3551.92,5,556,0,0.9,1
449.41,3,813,0,0.0,0
168.51,6,915,1,0.3,0
551.67,2,1038,1,0.3,0
228.74,2,200,1,0.3,0
90.78,1,1014,0,0.0,0
737.76,2,304,0,0.0,0
1119.26,2,782,1,1.2,1
268.19,2,816,1,0.3,0
250.97,3,709,0,0.0,0
139.91,3,459,1,0.3,0
315.02,2,133,1,0.3,0
208.56,3,548,1,0.3,0
133.16,2,94,0,0.0,0
2427.83,2,687,1,1.2,1
583.52,1,291,1,0.3,0
648.71,2,213,1,0.3,0
885.35,4,617,1,0.3,0
791.26,1,272,0,0.0,0
242.13,3,1000,1,0.3,0
480.65,1,109,0,0.0,0
279.65,5,953,0,0.0,0
567.39,2,846,1,0.3,0
515.06,1,335,1,0.3,0
249.62,2,623,0,0.0,0
96.86,3,401,0,0.0,0
423.61,2,262,0,0.0,0
298.36,4,340,1,0.3,0
55.27,4,374,1,0.3,0
608.04,1,581,0,0.0,0
960.95,0,635,1,0.3,0
4586.82,1,885,0,0.9,1
247.49,1,625,1,0.3,0
213.55,1,857,1,0.3,0
120.68,2,1008,0,0.0,0
450.89,5,970,0,0.0,0
448.05,2,447,1,0.3,0
162.6,1,571,1,0.3,0
307.25,4,882,1,0.3,0
50.6,1,721,1,0.3,0
924.23,6,143,1,0.3,0
169.34,4,1044,1,0.3,0
353.52,2,840,0,0.0,0
87.87,2,740,1,0.3,0
204.43,1,1083,1,0.3,0
276.72,2,183,0,0.0,0
361.87,1,969,0,0.0,1
591.3,2,358,0,0.0,0
1543.27,2,890,0,0.9,1
761.5,0,83,1,0.3,0
957.91,4,609,1,0.3,0
1554.16,4,121,0,0.9,1
646.97,2,1038,1,0.3,0
352.79,3,539,1,0.3,0
1003.95,1,936,0,0.0,0
1070.19,5,808,0,0.9,1
700.05,5,529,0,0.0,0
85.45,4,207,0,0.0,0
157.77,2,512,0,0.0,0
278.03,5,351,0,0.0,0
798.08,1,278,1,0.3,0
358.25,5,369,1,0.3,0
1140.76,1,252,1,1.2,1
1363.52,0,920,1,1.2,1
1214.1,4,995,1,1.2,1
1221.86,8,202,1,1.8,1
129.75,3,233,1,0.3,0
593.02,3,38,1,1.0,1
199.35,2,458,0,0.0,0
70.35,3,683,1,0.3,0
274.54,4,289,0,0.0,0
1376.53,6,577,0,0.9,0
580.17,3,368,0,0.0,0
2752.86,3,3,0,1.6,1
436.95,0,261,0,0.0,0
4231.82,3,837,1,1.2,1
437.08,1,966,1,0.3,0
374.3,7,464,1,0.8999999999999999,1
101.82,3,636,0,0.0,0
1111.15,2,600,0,0.9,1
221.51,2,332,1,0.3,0
191.62,4,734,1,0.3,0
1317.93,3,446,0,0.9,0
1165.39,1,57,0,1.6,1
1135.28,3,422,0,0.9,1
254.78,3,189,1,0.3,0
347.79,3,523,0,0.0,0
344.72,3,507,1,0.3,0
800.39,0,513,1,0.3,0
1730.47,1,189,0,0.9,1
528.86,7,1037,1,0.8999999999999999,1
2637.21,6,128,1,1.2,1
897.65,3,321,1,0.3,0
289.39,0,356,1,0.3,0
838.23,4,498,0,0.0,0
2015.3,4,467,0,0.9,1
2699.64,0,1081,1,1.2,1
1199.28,3,930,0,0.9,1
375.5,5,61,1,0.3,0
294.68,4,651,1,0.3,0
651.09,4,564,0,0.0,0
1951.9,3,1017,0,0.9,1
564.73,1,374,1,0.3,0
576.58,7,501,0,0.6,0
385.28,2,1016,0,0.0,0
263.67,4,517,0,0.0,0
311.2,3,664,0,0.0,0
419.06,2,341,0,0.0,0
2039.96,2,857,0,0.9,1
287.97,6,90,1,0.3,0
385.75,3,1069,1,0.3,0
154.04,4,189,1,0.3,0
749.36,4,631,0,0.0,0
1435.49,5,75,1,1.2,1
1857.68,1,106,0,0.9,1
448.52,3,770,0,0.0,0
649.98,3,861,0,0.0,0
313.89,4,382,1,0.3,0
620.55,4,62,1,0.3,0
500.97,4,35,0,0.7,1
387.94,2,1023,0,0.0,0
420.04,2,823,0,0.0,0
575.08,8,423,1,0.8999999999999999,1
272.72,2,279,1,0.3,0
287.17,1,768,1,0.3,0
2018.17,3,978,0,0.9,1
5503.46,2,720,1,1.2,1
109.75,2,901,0,0.0,0
103.87,5,931,0,0.0,0
140.53,1,333,1,0.3,0
330.07,3,802,1,0.3,0
896.38,1,258,0,0.0,0
661.06,0,245,1,0.3,0
434.68,2,1087,1,0.3,0
621.12,2,358,0,0.0,0
183.19,3,897,1,0.3,0
286.71,4,378,0,0.0,0
358.7,3,1014,0,0.0,0
75.07,2,305,0,0.0,0
114.58,4,19,1,1.0,1
119.23,3,507,1,0.3,0
785.79,2,655,0,0.0,0
467.75,5,421,0,0.0,0
674.28,1,292,1,0.3,0
58.14,2,906,1,0.3,0
83.01,3,410,0,0.0,0
710.38,3,767,0,0.0,0
22.74,1,100,1,0.3,0
1245.4,2,957,0,0.9,1
59.1,6,819,1,0.3,0
850.59,7,185,0,0.6,0
150.51,2,576,0,0.0,0
1044.7,1,821,0,0.9,1
9052.05,5,867,0,0.9,1
37.69,2,461,1,0.3,0
733.6,4,128,1,0.3,0
60.0,5,66,0,0.0,0
560.79,2,1092,1,0.3,0
297.62,2,119,1,0.3,0
416.7,4,382,0,0.0,0
147.07,4,937,0,0.0,0
798.81,3,1041,1,0.3,0
85.99,3,517,1,0.3,0
1266.77,3,741,0,0.9,1
243.07,5,561,1,0.3,0
90.01,3,120,1,0.3,0
1803.57,3,538,1,1.2,1
342.15,6,856,1,0.3,0
2465.68,2,685,0,0.9,1
1241.33,1,614,1,1.2,1
164.75,4,911,0,0.0,0
336.16,2,207,1,0.3,0
413.07,4,621,1,0.3,0
1683.93,3,205,0,0.9,1
566.85,0,69,0,0.0,0
436.54,3,1043,0,0.0,0
299.68,1,852,0,0.0,0
347.94,1,1093,0,0.0,0
1349.08,4,502,0,0.9,1
367.34,0,631,1,0.3,0
